# MonsterVariety path -> Monster Category flags bitmask.
# Flags: Humanoid=1 Beast=2 Undead=4 Construct=8 Demon=16 Eldritch=32 (a monster may have several).
# Source: PoE2 patch 4.5.4.3 (0.5.4b) MonsterVarieties.dat Tags column via pathofexile-dat.
# Tag->bit: humanoid(48)=1 beast(72)=2 undead(73)=4 construct(74)=8 demon(56)=16 eldritch(706)=32.
# Regenerate on patch day: see the 'beast-detection' Claude memory. '#'-prefixed lines are comments.
Metadata/Monsters/Dummy/D_BossLarge	8
Metadata/Monsters/Dummy/Placeholder1	8
Metadata/Monsters/Dummy/Placeholder2	8
Metadata/Monsters/Dummy/Placeholder3	8
Metadata/Monsters/Dummy/Placeholder4	8
Metadata/Monsters/ElectricStingray/ElectricStingray_	2
Metadata/Monsters/ElectricStingray/Runemarked/ElectricStingrayRunemarked	2
Metadata/Monsters/ElephantRhino/ElephantRhino	2
Metadata/Monsters/EssenceModDaemons/EssenceModChaos1/ChaosEssenceVine	8
Metadata/Monsters/EssenceModDaemons/EssenceModDefense1/EssenceBoneWall	12
Metadata/Monsters/EssenceModDaemons/HorrorReaperBoss	4
Metadata/Monsters/EtchedBeetles/LargeEtchedBeetleBoss	2
Metadata/Monsters/EtchedBeetles/LargeEtchedBeetleBossMinion	2
Metadata/Monsters/EtchedBeetles/LargeEtchedBeetleSanctumTrial	2
Metadata/Monsters/EtchedBeetles/LargeEtchedBeetleStrongbox	2
Metadata/Monsters/EtchedBeetles/LargeEtchedBeetle_	2
Metadata/Monsters/EtchedBeetles/MediumEtchedBeetleArmouredDull	2
Metadata/Monsters/EtchedBeetles/MediumEtchedBeetleArmouredTuskWide	2
Metadata/Monsters/EtchedBeetles/MediumEtchedBeetleArmouredTuskWideSanctumTrial	2
Metadata/Monsters/EtchedBeetles/MediumEtchedBeetleSummon	2
Metadata/Monsters/EtchedBeetles/SmallEtchedBeetleArmoured	2
Metadata/Monsters/EtchedBeetles/SmallEtchedBeetleArmouredDull	2
Metadata/Monsters/EtchedBeetles/SmallEtchedBeetleArmouredDullSanctumScorpionBoss	2
Metadata/Monsters/EtchedBeetles/SmallEtchedBeetleArmouredSanctumTrial_	2
Metadata/Monsters/FallenGodMiniboss/FallenGodMinibossChaos	8
Metadata/Monsters/FallenGodMiniboss/FallenGodMinibossDivine_	8
Metadata/Monsters/FallenGodMiniboss/FallenGodMinibossExalt	8
Metadata/Monsters/FallenGodMiniboss/FallenGodMinibossSanctified	16
Metadata/Monsters/FallenGodMiniboss/FallenGodMinibossSanctifiedChaos	8
Metadata/Monsters/FallenGodMiniboss/FallenGodMinibossSanctifiedDivine	8
Metadata/Monsters/FallenGodMiniboss/FallenGodMinibossSanctifiedExalt	8
Metadata/Monsters/FallenGodMiniboss/FallenGodMiniboss_	16
Metadata/Monsters/FallenGods/FallenGodMinibossBloaterMinion	16
Metadata/Monsters/FallenGods/FallenGodMinibossClubHandMinion	20
Metadata/Monsters/FallenGods/FallenGodMinibossCrawlerMinion	16
Metadata/Monsters/FallenGods/FallenGodMinibossHooksMinion__	17
Metadata/Monsters/FallenGods/FallenGodMinibossSplitMinion	16
Metadata/Monsters/FallenGods/FallenGodMinibossStagMinion	18
Metadata/Monsters/FallenGods/FallenGodMinibossStalkerMinion	16
Metadata/Monsters/FallenGods/FallenGodsCrawlerFoundry_	16
Metadata/Monsters/FallenGods/FallenGodsStalkerFoundry_	16
Metadata/Monsters/FallenGods/FallenHooks	17
Metadata/Monsters/FallenGods/FallenHooksFoundry	17
Metadata/Monsters/FallenKarui/FallenKaruiArcherHalls_	1
Metadata/Monsters/FallenKarui/FallenKaruiArcherStrongbox	1
Metadata/Monsters/FallenKarui/FallenKaruiArcher_______	1
Metadata/Monsters/FallenKarui/FallenKaruiOneHandMace	1
Metadata/Monsters/FallenKarui/FallenKaruiOneHandMaceHalls	1
Metadata/Monsters/FallenKarui/FallenKaruiOneHandMaceStrongbox	1
Metadata/Monsters/FallenKarui/FallenKaruiShieldAxe	1
Metadata/Monsters/FallenKarui/FallenKaruiShieldAxeHalls	1
Metadata/Monsters/FallenKarui/FallenKaruiShieldAxeStrongbox	1
Metadata/Monsters/FallenKarui/FallenKaruiTwoHandAxe	1
Metadata/Monsters/FallenKarui/FallenKaruiTwoHandAxeHalls	1
Metadata/Monsters/FallenKarui/FallenKaruiTwoHandAxeStrongbox	1
Metadata/Monsters/FallenKarui/Runemarked/FallenKaruiArcherRunemarked	1
Metadata/Monsters/FaridunLizards/FaridunLizardStrongbox	2
Metadata/Monsters/FaridunLizards/FaridunLizard_	2
Metadata/Monsters/FaridunLizards/FaridunLizard_Armoured_	2
Metadata/Monsters/FaridunOlroth/FaridunOlrothClone	1
Metadata/Monsters/FaridunOlroth/FaridunOlrothCloneMAP	1
Metadata/Monsters/FaridunOlroth/FaridunOlrothMAP	1
Metadata/Monsters/FaridunOlroth/FaridunOlrothSTANDALONE	1
Metadata/Monsters/FaridunOlroth/FaridunOlroth_	1
Metadata/Monsters/FarudinMiniboss/Runemarked/FarudinCorpseStriderRunemarked	5
Metadata/Monsters/ForsakenSon/FrozenOneBoss	5
Metadata/Monsters/ForsakenSon/FrozenOneBossMAP_	5
Metadata/Monsters/ForsakenSon/FrozenOneBossSTANDALONE__	5
Metadata/Monsters/Frog/PaleFrog1	2
Metadata/Monsters/FungusZombie/FungusZombieFungalmancer	4
Metadata/Monsters/FungusZombie/FungusZombieLarge	4
Metadata/Monsters/FungusZombie/FungusZombieMedium	4
Metadata/Monsters/FungusZombie/Runemarked/FungusZombieFungalmancerRunemarked	4
Metadata/Monsters/Gargoyle/GargoyleBoss/ManorGargoyleBoss	8
Metadata/Monsters/Gargoyle/GargoyleBoss/ManorGargoyleBossCRUEL	8
Metadata/Monsters/Gargoyle/GargoyleBoss/ManorGargoyleBossMap	8
Metadata/Monsters/Gargoyle/GargoyleBoss/ManorGargoyleBossSTANDALONE	8
Metadata/Monsters/Gargoyle/GargoyleGolemRed	8
Metadata/Monsters/Gargoyle/Runemarked/GargoyleGolemRunemarked	8
Metadata/Monsters/Ghouls/FarudinCrawler	5
Metadata/Monsters/Ghouls/FarudinCrawlerQuarry	5
Metadata/Monsters/Ghouls/Ghoul	17
Metadata/Monsters/Ghouls/GhoulCommander	17
Metadata/Monsters/Ghouls/GhoulCommanderStrongbox	17
Metadata/Monsters/Ghouls/GhoulStrongbox	17
Metadata/Monsters/GiantSnakeSkeletonBoss/GiantSkeletonSnakeBossMap	4
Metadata/Monsters/GiantSnakeSkeletonBoss/GiantSkeletonSnakeBossSTANDALONE	4
Metadata/Monsters/GiantSnakeSkeletonBoss/GiantSkeletonSnakeBoss_	4
Metadata/Monsters/GiantStarfish/GiantStarfish_	2
Metadata/Monsters/GiantUglyToad/GiantUglyToadExplode_	2
Metadata/Monsters/Goblins/Beast/ArenaBeastBoss	2
Metadata/Monsters/Goblins/Beast/ArenaBeastBossMAP_	2
Metadata/Monsters/Goblins/Beast/ArenaBeastBossMinion1_	2
Metadata/Monsters/Goblins/Beast/ArenaBeastBossMinion2	2
Metadata/Monsters/Goblins/Beast/ArenaBeastBossMinion3	2
Metadata/Monsters/Goblins/Beast/ArenaBeastBossMinion4	2
Metadata/Monsters/Goblins/Beast/ArenaBeastBossSTANDALONE	2
Metadata/Monsters/Goblins/Beast/FireBeastBoss/FireBeastBoss	2
Metadata/Monsters/Goblins/Beast/FireBeastBoss/FireBeastBossMAP__	2
Metadata/Monsters/Goblins/Beast/FireBeastBoss/FireBeastBossMinion1	2
Metadata/Monsters/Goblins/Beast/FireBeastBoss/FireBeastBossMinion2	2
Metadata/Monsters/Goblins/Beast/FireBeastBoss/FireBeastBossSTANDALONE	2
Metadata/Monsters/Goblins/Beast/GoblinTamedBeast	2
Metadata/Monsters/Goblins/Beast/GoblinTamedBeastEnslaved	2
Metadata/Monsters/Goblins/Beast/GoblinTamedBeastNoPassengers	2
Metadata/Monsters/Goblins/GoblinDrummer/GoblinDrummer	1
Metadata/Monsters/Goblins/GoblinDrummer/GoblinDrummerWalkEmerge	1
Metadata/Monsters/Goblins/GoblinGiantBoss/GoblinGiantBoss	1
Metadata/Monsters/Goblins/GoblinGiantBoss/GoblinGiantBossMAP_	1
Metadata/Monsters/Goblins/GoblinGiantBoss/GoblinGiantBossStandalone_	1
Metadata/Monsters/Goblins/GoblinMiner/GoblinMinerMining	1
Metadata/Monsters/Goblins/GoblinMiner/GoblinMinerTorch	1
Metadata/Monsters/Goblins/GoblinShaman/GoblinShaman	1
Metadata/Monsters/Goblins/GoblinShaman/GoblinShamanDistracted	1
Metadata/Monsters/Goblins/GoblinShaman/GoblinShamanWalkEmerge	1
Metadata/Monsters/Goblins/GoblinShaman/Runemarked/GoblinShamanRunemarked	1
Metadata/Monsters/Goblins/GoblinSpearman/GoblinSpearman	1
Metadata/Monsters/Goblins/GoblinSpearman/GoblinSpearmanDistracted	1
Metadata/Monsters/Goblins/GoblinSpearman/GoblinSpearmanNoSkull_	1
Metadata/Monsters/Goblins/GoblinSpearman/GoblinSpearmanWalkEmerge	1
Metadata/Monsters/Goblins/GoblinStabber	1
Metadata/Monsters/Goblins/GoblinStabberNoSkull	1
Metadata/Monsters/Goblins/GoblinStabberNoSkullRider	1
Metadata/Monsters/Goblins/GoblinStabberRider	1
Metadata/Monsters/Goblins/GoblinStiltsFighter/GoblinStiltsFighter	1
Metadata/Monsters/Goblins/GoblinTusker/GoblinTusker	1
Metadata/Monsters/Goblins/GoblinTusker/GoblinTuskerDistracted	1
Metadata/Monsters/Goblins/GoblinTusker/GoblinTuskerWalkEmerge	1
Metadata/Monsters/GoldenOnes/GoldenOnesOneHandClub	5
Metadata/Monsters/GoldenOnes/GoldenOnesOneHandMace	5
Metadata/Monsters/GoldenOnes/GoldenOnesSpear	5
Metadata/Monsters/GoldenOnes/GoldenOnesTwoHandSword	5
Metadata/Monsters/GoreCharger/GoreCharger	2
Metadata/Monsters/GoreCharger/Runemarked/GoreChargerRunemarked	2
Metadata/Monsters/GreatWhiteOne/GreatWhiteOne	2
Metadata/Monsters/GreatWhiteOne/GreatWhiteOneMAP_	2
Metadata/Monsters/GreatWhiteOne/GreatWhiteOneMinion1	2
Metadata/Monsters/GreatWhiteOne/GreatWhiteOneMinion2	2
Metadata/Monsters/GreatWhiteOne/GreatWhiteOneStandalone_	2
Metadata/Monsters/GuillotineExecutioner/GuillotineExecutioner	1
Metadata/Monsters/GuillotineExecutioner/GuillotineExecutionerCRUEL	1
Metadata/Monsters/GuillotineExecutioner/GuillotineExecutionerMap	1
Metadata/Monsters/GuillotineExecutioner/GuillotineExecutionerSTANDALONE	1
Metadata/Monsters/GullCarrion/GullCarrion	2
Metadata/Monsters/GullGoliath/GullGoliath_	3
Metadata/Monsters/GullGoliath/Runemarked/GullGoliathRunemarked	3
Metadata/Monsters/GullMen/GullMen	3
Metadata/Monsters/GutViper/GutViper	2
Metadata/Monsters/Hags/TrenchHag	1
Metadata/Monsters/Hags/UrchinHag1	1
Metadata/Monsters/Hags/UrchinHagBoss	1
Metadata/Monsters/Hags/UrchinHagBossHagBattleInterlude	1
Metadata/Monsters/Hags/UrchinHagBossHagBattleMap	1
Metadata/Monsters/Hags/UrchinHagBossHagBattleMap2	1
Metadata/Monsters/Hags/UrchinHagBossHagBattleSTANDALONE	1
Metadata/Monsters/Hags/UrchinHagBossMap	1
Metadata/Monsters/Hags/UrchinHagBossSTANDALONE	1
Metadata/Monsters/HarpyMonster/GullHarpy	19
Metadata/Monsters/HarpyMonster/MagmaHarpy/MagmaHarpy	19
Metadata/Monsters/HarpyMonster/RavenHarpyPatrol	19
Metadata/Monsters/HarpyMonster/RavenHarpyShrikeIsland	19
Metadata/Monsters/Hatchling/Hatchling	2
Metadata/Monsters/Hellhound/HellhoundPlayerSummoned	18
Metadata/Monsters/HoneyAnt/HoneyAnt	2
Metadata/Monsters/HuhuGrub/HuhuGrubLarvae	2
Metadata/Monsters/HuhuGrub/HuhuGrubLarvaeEmerge1	2
Metadata/Monsters/HuhuGrub/HuhuGrubLarvaeEmergeSummoned1_	2
Metadata/Monsters/HuhuGrub/HuhuGrubLarvaeNoSummon	2
Metadata/Monsters/HuhuGrub/HuhuGrubLarvaeRanged1	2
Metadata/Monsters/HuhuGrub/HuhuGrubLarvaeRanged1NoSummon	2
Metadata/Monsters/HuhuGrub/HuhuGrubLarvaeRanged1Spectre	2
Metadata/Monsters/HuhuGrub/HuhuGrubLarvaeRangedLandmark1	2
Metadata/Monsters/HuhuGrub/HuhuGrubLarvaeSpectre	2
Metadata/Monsters/HusbandMonster/BloodKnightBoss	5
Metadata/Monsters/HusbandMonster/BloodKnightBossMAP2_	5
Metadata/Monsters/HusbandMonster/BloodKnightBossMAP_	5
Metadata/Monsters/HusbandMonster/BloodKnightBossSTANDALONE	5
Metadata/Monsters/HusbandMonster/HusbandMonster	5
Metadata/Monsters/HusbandMonster/HusbandMonsterApparition	5
Metadata/Monsters/HusbandMonster/HusbandMonsterMAP	5
Metadata/Monsters/HusbandMonster/HusbandMonsterSTANDALONE	5
Metadata/Monsters/HyenaMonster/HyenaCentaurSpear	2
Metadata/Monsters/HyenaMonster/HyenaCentaurSpearBossMinion_	2
Metadata/Monsters/HyenaMonster/HyenaCentaurSpearStrongbox	2
Metadata/Monsters/HyenaMonster/HyenaCompanionPlayerSummoned	2
Metadata/Monsters/HyenaMonster/HyenaMonster	2
Metadata/Monsters/HyenaMonster/HyenaMonsterBossMinion	2
Metadata/Monsters/HyenaMonster/HyenaMonsterHighAggro	2
Metadata/Monsters/HyenaMonster/HyenaMonsterStrongbox	2
Metadata/Monsters/HyenaMonster/RathbreakerBoss	2
Metadata/Monsters/HyenaMonster/RathbreakerBossMap	2
Metadata/Monsters/HyenaMonster/RathbreakerBossMinion1	2
Metadata/Monsters/HyenaMonster/RathbreakerBossMinion2	2
Metadata/Monsters/HyenaMonster/RathbreakerBossSTANDALONE	2
Metadata/Monsters/HyenaMonster/Runemarked/HyenaCentaurRunemarked	2
Metadata/Monsters/IgguranRaider/BladeStalker	1
Metadata/Monsters/IgguranRaider/BladeStalkerPale	1
Metadata/Monsters/IgnagdukBogWitch/IgnagdukBogWitch	1
Metadata/Monsters/IgnagdukBogWitch/IgnagdukBogWitchHagBattleInterlude	1
Metadata/Monsters/IgnagdukBogWitch/IgnagdukBogWitchHagBattleMap	1
Metadata/Monsters/IgnagdukBogWitch/IgnagdukBogWitchHagBattleMap2	1
Metadata/Monsters/IgnagdukBogWitch/IgnagdukBogWitchHagBattleMapSTANDALONE	1
Metadata/Monsters/IgnagdukBogWitch/IgnagdukBogWitchMap	1
Metadata/Monsters/IgnagdukBogWitch/IgnagdukBogWitchSTANDALONE	1
Metadata/Monsters/InsectMinion/InsectTest	2
Metadata/Monsters/InvisibleFire/AzmerianViperTornado	8
Metadata/Monsters/InvisibleFire/BloodClanWaterWall	8
Metadata/Monsters/InvisibleFire/DeliriumBossFinalDeathZone	8
Metadata/Monsters/InvisibleFire/DeliriumBossLeftWeapon	8
Metadata/Monsters/InvisibleFire/DeliriumBossRightWeapon	8
Metadata/Monsters/InvisibleFire/InvisibleFireDeliriumCorpseDegen	8
Metadata/Monsters/InvisibleFire/MDBaronWolfBloodBurst	8
Metadata/Monsters/InvisibleFire/MDCarrionCroneWave	8
Metadata/Monsters/InvisibleFire/MDCyclopsSpiderTorpedo	8
Metadata/Monsters/InvisibleFire/MDDeliriumEliteSpiteSpell	8
Metadata/Monsters/InvisibleFire/MDExpeditionHermitSpiderFireball	8
Metadata/Monsters/InvisibleFire/MDFallenGodFIreBeam	8
Metadata/Monsters/InvisibleFire/MDFallenGodFireBeamSanctified	8
Metadata/Monsters/InvisibleFire/MDGoblinGiantStompSpike	8
Metadata/Monsters/InvisibleFire/MDGoldCrushLavaEdge	8
Metadata/Monsters/InvisibleFire/MDGoldCrushLavaSunder	8
Metadata/Monsters/InvisibleFire/MDGolemancerTornado	8
Metadata/Monsters/InvisibleFire/MDGolemancerTornadoWhiteSand	8
Metadata/Monsters/InvisibleFire/MDHighbornSpore	8
Metadata/Monsters/InvisibleFire/MDIcyOwlBossSnowball	8
Metadata/Monsters/InvisibleFire/MDPerennialKingObsidianStorm_	8
Metadata/Monsters/InvisibleFire/MDPerennialKingTornado	8
Metadata/Monsters/InvisibleFire/MDRitualWendigoBossFistSlamMothball	8
Metadata/Monsters/InvisibleFire/MDRitualWendigoBossGrassPathPusher	8
Metadata/Monsters/InvisibleFire/MDRitualWendigoBossVacuumBlob	8
Metadata/Monsters/InvisibleFire/MDRitualWendigoCorridorMothball	8
Metadata/Monsters/InvisibleFire/MDSandStormTornado	8
Metadata/Monsters/InvisibleFire/MDSharkBossFin	8
Metadata/Monsters/InvisibleFire/MDSharkBossFishnado	8
Metadata/Monsters/InvisibleFire/MDTangmazuSpammableSpell	8
Metadata/Monsters/InvisibleFire/MDTangmazuSpiteMinionSpell	8
Metadata/Monsters/InvisibleFire/MDTitanBossLaserTarget	8
Metadata/Monsters/InvisibleFire/MDUtlimatumOmnitectWave	8
Metadata/Monsters/InvisibleFire/MDVaalBossStatueBallLightning	8
Metadata/Monsters/InvisibleFire/MDVaalBossStatueLaserCrissCrossTarget	8
Metadata/Monsters/InvisibleFire/MDVaalBossStatueLaserTarget	8
Metadata/Monsters/InvisibleFire/MDVaalSunApparitionMinisun	8
Metadata/Monsters/InvisibleFire/MDVaalSunApparitionMinisunColdRunemarked	8
Metadata/Monsters/InvisibleFire/MDVaseMonsterBugs	8
Metadata/Monsters/InvisibleFire/PerennialKingOrbitTornado	8
Metadata/Monsters/JellfishNettler/JellyfishNettlerBig	2
Metadata/Monsters/JellfishNettler/JellyfishNettlerFlying	2
Metadata/Monsters/JellfishNettler/JellyfishNettlerSmall	2
Metadata/Monsters/JudgementBird	2
Metadata/Monsters/KaruiBoar/ExplosivePig	2
Metadata/Monsters/KaruiBoar/ExplosivePigOnFire	2
Metadata/Monsters/KaruiChieftain/KaruiCaptainBoss	1
Metadata/Monsters/KaruiChieftain/KaruiCaptainBoss_2	1
Metadata/Monsters/KaruiChieftain/KaruiCaptainBoss_2Map	1
Metadata/Monsters/KaruiChieftain/KaruiCaptainBoss_3	1
Metadata/Monsters/KaruiChieftain/KaruiCaptainBoss_3Map	1
Metadata/Monsters/KaruiChieftain/KaruiCaptainBoss_3Standalone	1
Metadata/Monsters/KaruiChieftain/KaruiCaptainBoss_Map	1
Metadata/Monsters/KaruiHulk/KaruiHulkStrongbox	2
Metadata/Monsters/KaruiHulk/KaruiHulk_	2
Metadata/Monsters/KaruiJadeSpearSpirit/WarriorSpirit	1
Metadata/Monsters/KaruiSoulCaster/KaruiSoulCasterHalls	1
Metadata/Monsters/KaruiSoulCaster/KaruiSoulCasterStrongbox	1
Metadata/Monsters/KaruiSoulCaster/KaruiSoulCaster_	1
Metadata/Monsters/KaruiSoulCaster/KaruiSpiritSummon	4
Metadata/Monsters/KaruiSpiritTortoise/Runemarked/SpiritTortoiseRunemarked	2
Metadata/Monsters/KaruiSpiritTortoise/SpiritTortoiseStrongbox	2
Metadata/Monsters/KaruiSpiritTortoise/SpiritTortoise_	2
Metadata/Monsters/KaruiTuatara/KaruiTuataraStrongbox	2
Metadata/Monsters/KaruiTuatara/KaruiTuatara_	2
Metadata/Monsters/KaruiWarriorHorn/KaruiWarriorHornHalls	1
Metadata/Monsters/KaruiWarriorHorn/KaruiWarriorHornStrongbox	1
Metadata/Monsters/KaruiWarriorHorn/KaruiWarriorHorn_	1
Metadata/Monsters/KelpDreg/KelpDregAxe	4
Metadata/Monsters/KelpDreg/KelpDregCrossbowEnsarer	4
Metadata/Monsters/KelpDreg/KelpDregCrossbowIceShot	4
Metadata/Monsters/KelpDreg/KelpDregCrossbowSniper	4
Metadata/Monsters/KelpDreg/KelpDregSword	4
Metadata/Monsters/KelpDreg/KelpDregSwordShield	4
Metadata/Monsters/Kinarha/Kinarha	8
Metadata/Monsters/Kinarha/KinarhaSpectre	8
Metadata/Monsters/Knight/DeathKnight1	9
Metadata/Monsters/Knight/DeathKnightNecropolis	9
Metadata/Monsters/Knight/DeathKnightNecropolisElite	9
Metadata/Monsters/Knight/DeathKnightNecropolisEliteStrongbox	9
Metadata/Monsters/Knight/DeathKnightNecropolisStrongbox	9
Metadata/Monsters/Lark/Lark	1
Metadata/Monsters/LeagueAbyss/Blackblood/Collector	16
Metadata/Monsters/LeagueAbyss/Blackblood/CollectorSpectre	16
Metadata/Monsters/LeagueAbyss/Blackblood/CollectorStrongbox	16
Metadata/Monsters/LeagueAbyss/Blackblood/Cretin	16
Metadata/Monsters/LeagueAbyss/Blackblood/CretinSpectre	16
Metadata/Monsters/LeagueAbyss/Blackblood/CretinStrongbox	16
Metadata/Monsters/LeagueAbyss/Blackblood/DoomBoss	17
Metadata/Monsters/LeagueAbyss/Blackblood/DoomBossSTANDALONE	17
Metadata/Monsters/LeagueAbyss/Blackblood/PaleElite	16
Metadata/Monsters/LeagueAbyss/Blackblood/PaleEliteDepths	16
Metadata/Monsters/LeagueAbyss/Blackblood/PaleElitePinnacle	16
Metadata/Monsters/LeagueAbyss/Blackblood/PaleEliteSpectre_	16
Metadata/Monsters/LeagueAbyss/Blackblood/PaleEliteStrongbox_	16
Metadata/Monsters/LeagueAbyss/Blackblood/RumCarrier	16
Metadata/Monsters/LeagueAbyss/Blackblood/RumCarrierSpectre	16
Metadata/Monsters/LeagueAbyss/Blackblood/RumCarrierStrongbox	16
Metadata/Monsters/LeagueAbyss/Blackblood/TarHulk	16
Metadata/Monsters/LeagueAbyss/Blackblood/TarHulkDepths	16
Metadata/Monsters/LeagueAbyss/Blackblood/TarHulkSpectre	16
Metadata/Monsters/LeagueAbyss/Blackblood/TarHulkStrongbox	16
Metadata/Monsters/LeagueAbyss/Fodder/HuhuGrubLarvaeAbyss	16
Metadata/Monsters/LeagueAbyss/Fodder/HuhuGrubLarvaeAbyssSpectre	16
Metadata/Monsters/LeagueAbyss/Fodder/HuhuGrubLarvaeAbyssStrongbox	16
Metadata/Monsters/LeagueAbyss/Fodder/HuhuGrubLarvaeLargeAbyss	16
Metadata/Monsters/LeagueAbyss/Fodder/HuhuGrubLarvaeLargeAbyssSpectre	16
Metadata/Monsters/LeagueAbyss/Fodder/HuhuGrubLarvaeLargeAbyssStrongbox	16
Metadata/Monsters/LeagueAbyss/Fodder/HuhuGrubLarvaeLargeAbyss_Landmark	16
Metadata/Monsters/LeagueAbyss/Fodder/PaleWalker1/KulemaksGripPinnacle	16
Metadata/Monsters/LeagueAbyss/Fodder/PaleWalker1/KulemaksGripSpectre	16
Metadata/Monsters/LeagueAbyss/Fodder/PaleWalker1/KulemaksGrip_	16
Metadata/Monsters/LeagueAbyss/Fodder/PaleWalker1/KulemaksGrip_Strongbox	16
Metadata/Monsters/LeagueAbyss/Fodder/PaleWalker2/KulemaksGraspPinnacle	16
Metadata/Monsters/LeagueAbyss/Fodder/PaleWalker2/KulemaksGraspSpectre	16
Metadata/Monsters/LeagueAbyss/Fodder/PaleWalker2/KulemaksGrasp_	16
Metadata/Monsters/LeagueAbyss/Fodder/PaleWalker2/KulemaksGrasp_Strongbox	16
Metadata/Monsters/LeagueAbyss/Fodder/PaleWalker3/KulemaksClutchPinnacle	16
Metadata/Monsters/LeagueAbyss/Fodder/PaleWalker3/KulemaksClutchSpectre	16
Metadata/Monsters/LeagueAbyss/Fodder/PaleWalker3/KulemaksClutch_	16
Metadata/Monsters/LeagueAbyss/Fodder/PaleWalker3/KulemaksClutch_Strongbox_	16
Metadata/Monsters/LeagueAbyss/LichBoss/KulemakBoss	16
Metadata/Monsters/LeagueAbyss/Lightless/CarrionWingAbyss	16
Metadata/Monsters/LeagueAbyss/Lightless/CarrionWingAbyssSpectre	16
Metadata/Monsters/LeagueAbyss/Lightless/CarrionWingAbyssStrongbox	16
Metadata/Monsters/LeagueAbyss/Lightless/Cocoon3	16
Metadata/Monsters/LeagueAbyss/Lightless/Cocoon3Depths	16
Metadata/Monsters/LeagueAbyss/Lightless/Cocoon3Spectre	16
Metadata/Monsters/LeagueAbyss/Lightless/Cocoon3Strongbox	16
Metadata/Monsters/LeagueAbyss/Lightless/ConsumeBoss	17
Metadata/Monsters/LeagueAbyss/Lightless/ConsumeBossSTANDALONE	17
Metadata/Monsters/LeagueAbyss/Lightless/MorayClanCaster	16
Metadata/Monsters/LeagueAbyss/Lightless/MorayClanCasterDepths	16
Metadata/Monsters/LeagueAbyss/Lightless/MorayClanCasterSpectre	16
Metadata/Monsters/LeagueAbyss/Lightless/MorayClanCasterStrongbox	16
Metadata/Monsters/LeagueAbyss/Lightless/SerpentClanCasterAbyss	16
Metadata/Monsters/LeagueAbyss/Lightless/SerpentClanCasterAbyssPinnacle	16
Metadata/Monsters/LeagueAbyss/Lightless/SerpentClanCasterAbyssSpectre	16
Metadata/Monsters/LeagueAbyss/Lightless/SerpentClanCasterAbyssStrongbox_	16
Metadata/Monsters/LeagueAbyss/Pit/Cocoons2Abyss	16
Metadata/Monsters/LeagueAbyss/Pit/Cocoons2AbyssBoss	16
Metadata/Monsters/LeagueAbyss/Pit/Cocoons2Abyss_legs_inherit	16
Metadata/Monsters/LeagueAbyss/Pit/Cocoons2Abyss_legs_inheritBoss	16
Metadata/Monsters/LeagueAbyss/Pit/Cocoons2Abyss_legs_inheritDepths	16
Metadata/Monsters/LeagueAbyss/Pit/Cocoons2Abyss_legs_inheritNoEmerge	16
Metadata/Monsters/LeagueAbyss/Pit/Cocoons2Abyss_legs_inheritStrongbox	16
Metadata/Monsters/LeagueAbyss/Pit/CorpseStrider/CorpseStriderAbyss	16
Metadata/Monsters/LeagueAbyss/Pit/CorpseStrider/CorpseStriderAbyssDepths	16
Metadata/Monsters/LeagueAbyss/Pit/CorpseStrider/CorpseStriderAbyssNoEmerge	16
Metadata/Monsters/LeagueAbyss/Pit/CorpseStrider/CorpseStriderAbyssSpectre	16
Metadata/Monsters/LeagueAbyss/Pit/CorpseStrider/CorpseStriderAbyssStrongbox	16
Metadata/Monsters/LeagueAbyss/Pit/FungalArtillery/FungalArtilleryAbyss	16
Metadata/Monsters/LeagueAbyss/Pit/FungalArtillery/FungalArtilleryAbyssSpectre	16
Metadata/Monsters/LeagueAbyss/Pit/FungalArtillery/FungalArtilleryAbyssStrongbox	16
Metadata/Monsters/LeagueAbyss/Pit/PrimordialMonster/MonolithicSlugStandalone_	18
Metadata/Monsters/LeagueAbyss/Pit/PrimordialMonster/MonolithicSlug_	18
Metadata/Monsters/LeagueAbyss/Pit/PrimordialMonster2	16
Metadata/Monsters/LeagueAbyss/Pit/PrimordialMonster2Large	16
Metadata/Monsters/LeagueAbyss/Pit/PrimordialMonster2LargeSpectre	16
Metadata/Monsters/LeagueAbyss/Pit/PrimordialMonster2LargeStrongbox	16
Metadata/Monsters/LeagueAbyss/Pit/PrimordialMonster2NoEmerge	16
Metadata/Monsters/LeagueAbyss/Pit/PrimordialMonster2Spectre	16
Metadata/Monsters/LeagueAbyss/Pit/PrimordialMonster2Strongbox	16
Metadata/Monsters/LeagueAbyss/Pit/PrimordialMonster3Abyss	16
Metadata/Monsters/LeagueAbyss/Pit/PrimordialMonster3AbyssNoEmerge	16
Metadata/Monsters/LeagueAbyss/Pit/PrimordialMonster3AbyssSpectre	16
Metadata/Monsters/LeagueAbyss/Pit/PrimordialMonster3AbyssStrongbox	16
Metadata/Monsters/LeagueAbyss/Soulwrest/LightlessStalker	16
Metadata/Monsters/LeagueAbyss/Soulwrest/PhantasmalEye	16
Metadata/Monsters/LeagueAffliction/JourneyEndAfflictionDemonBoss	16
Metadata/Monsters/LeagueAncestral/AncestralJadeHulk	2
Metadata/Monsters/LeagueAncestral/AncestralJadeHulkTotemSpirit	2
